iteration,target_column,#classes,#class_0,#class_1,#class_2,min_class_size,training_type,K,algorithm,feature_set,Features_count,balanced,accuracy,precision,recall,F1,AUC
7,target_population,2,270,196,0,196,K-Fold,5.0,SVM,desc,300,True,0.5600858369098712,0.5629147009244253,0.5600858369098712,0.5612944433852446,0.6030706727135299
7,target_population,2,270,196,0,196,LOOCV,,SVM,desc,300,True,0.3669527896995708,0.3785250674759911,0.3669527896995708,0.3709277885418332,
7,target_population,2,270,196,0,196,K-Fold,5.0,AdaBoost,desc,300,True,0.5944206008583691,0.6169743774001837,0.5944206008583691,0.4834302308562491,0.5279572940287226
7,target_population,2,270,196,0,196,LOOCV,,AdaBoost,desc,300,True,0.5686695278969958,0.4893765074898843,0.5686695278969958,0.4443614037095209,0.2261337868480726
7,target_population,2,270,196,0,196,K-Fold,5.0,XGBoost,desc,300,True,0.5793991416309013,0.5535944206008584,0.5793991416309013,0.5158561613190151,0.5330498866213151
7,target_population,2,270,196,0,196,LOOCV,,XGBoost,desc,300,True,0.5901287553648069,0.5740536822954805,0.5901287553648069,0.5214975504024902,0.3348450491307634
7,target_population,2,270,196,0,196,K-Fold,5.0,LogReg,username,300,True,0.5793991416309013,0.3357033653226252,0.5793991416309013,0.4251026310878895,0.5020408163265306
7,target_population,2,270,196,0,196,LOOCV,,LogReg,username,300,True,0.5793991416309013,0.3357033653226252,0.5793991416309013,0.4251026310878895,0.2252645502645502
7,target_population,2,270,196,0,196,K-Fold,5.0,DecisionTree,username,300,True,0.4527896995708154,0.5134610580811445,0.4527896995708154,0.4044898405211828,0.5020408163265306
7,target_population,2,270,196,0,196,LOOCV,,DecisionTree,username,300,True,0.4206008583690987,0.1769050820608226,0.4206008583690987,0.2490567016324572,0.4642857142857143
7,target_population,2,270,196,0,196,K-Fold,5.0,RandomForest,username,300,True,0.4527896995708154,0.5134610580811445,0.4527896995708154,0.4044898405211828,0.5020408163265306
7,target_population,2,270,196,0,196,LOOCV,,RandomForest,username,300,True,0.4206008583690987,0.1769050820608226,0.4206008583690987,0.2490567016324572,0.4988851095993953
7,target_population,2,270,196,0,196,K-Fold,5.0,SVM,username,300,True,0.5793991416309013,0.3357033653226252,0.5793991416309013,0.4251026310878895,0.5020408163265306
7,target_population,2,270,196,0,196,LOOCV,,SVM,username,300,True,0.5793991416309013,0.3357033653226252,0.5793991416309013,0.4251026310878895,
7,target_population,2,270,196,0,196,K-Fold,5.0,AdaBoost,username,300,True,0.5793991416309013,0.3357033653226252,0.5793991416309013,0.4251026310878895,0.4979591836734695
7,target_population,2,270,196,0,196,LOOCV,,AdaBoost,username,300,True,0.5793991416309013,0.3357033653226252,0.5793991416309013,0.4251026310878895,0.0
7,target_population,2,270,196,0,196,K-Fold,5.0,XGBoost,username,300,True,0.5793991416309013,0.3357033653226252,0.5793991416309013,0.4251026310878895,0.5
7,target_population,2,270,196,0,196,LOOCV,,XGBoost,username,300,True,0.5793991416309013,0.3357033653226252,0.5793991416309013,0.4251026310878895,1.0
7,target_population,2,270,196,0,196,K-Fold,5.0,LogReg,fullname,300,True,0.6502145922746781,0.6630052460306889,0.6502145922746781,0.6109492772234322,0.6567932728647015
7,target_population,2,270,196,0,196,LOOCV,,LogReg,fullname,300,True,0.6545064377682404,0.6679209117513106,0.6545064377682404,0.6169844001358028,0.4962018140589569
7,target_population,2,270,196,0,196,K-Fold,5.0,DecisionTree,fullname,300,True,0.5622317596566524,0.5882815749386099,0.5622317596566524,0.5630543897324634,0.636130007558579
7,target_population,2,270,196,0,196,LOOCV,,DecisionTree,fullname,300,True,0.5257510729613734,0.681077986403546,0.5257510729613734,0.46886993454387,0.5039304610733183
7,target_population,2,270,196,0,196,K-Fold,5.0,RandomForest,fullname,300,True,0.5793991416309013,0.5805931136855013,0.5793991416309013,0.5799539822023968,0.6492441421012849
7,target_population,2,270,196,0,196,LOOCV,,RandomForest,fullname,300,True,0.5450643776824035,0.6736398761441845,0.5450643776824035,0.5042493721558775,0.5801303854875284
7,target_population,2,270,196,0,196,K-Fold,5.0,SVM,fullname,300,True,0.648068669527897,0.66050228823525,0.648068669527897,0.6079096342715712,0.653344671201814
7,target_population,2,270,196,0,196,LOOCV,,SVM,fullname,300,True,0.6545064377682404,0.6694742240784658,0.6545064377682404,0.615722905723758,
7,target_population,2,270,196,0,196,K-Fold,5.0,AdaBoost,fullname,300,True,0.5085836909871244,0.5895300278634112,0.5085836909871244,0.4757416337968247,0.5998677248677249
7,target_population,2,270,196,0,196,LOOCV,,AdaBoost,fullname,300,True,0.482832618025751,0.7492540591119365,0.482832618025751,0.3754541715996568,0.2906840513983371
7,target_population,2,270,196,0,196,K-Fold,5.0,XGBoost,fullname,300,True,0.648068669527897,0.6815386586381399,0.648068669527897,0.5932969391123898,0.6140967498110356
7,target_population,2,270,196,0,196,LOOCV,,XGBoost,fullname,300,True,0.6523605150214592,0.6927704815338243,0.6523605150214592,0.5966396783796247,0.3727702191987905
7,target_population,2,270,196,0,196,K-Fold,5.0,LogReg,desc_user,300,True,0.5536480686695279,0.5568316949103649,0.5536480686695279,0.5549888423297714,0.6063019652305366
7,target_population,2,270,196,0,196,LOOCV,,LogReg,desc_user,300,True,0.6008583690987125,0.5879783329706345,0.6008583690987125,0.5784698704322154,0.5389077853363567
7,target_population,2,270,196,0,196,K-Fold,5.0,DecisionTree,desc_user,300,True,0.482832618025751,0.5649650598568245,0.482832618025751,0.4371845159435492,0.5207766439909297
7,target_population,2,270,196,0,196,LOOCV,,DecisionTree,desc_user,300,True,0.4742489270386266,0.5502496307780589,0.4742489270386266,0.4278431801085875,0.3993197278911564
7,target_population,2,270,196,0,196,K-Fold,5.0,RandomForest,desc_user,300,True,0.5386266094420601,0.6024100355892786,0.5386266094420601,0.5225211285213976,0.591751700680272
7,target_population,2,270,196,0,196,LOOCV,,RandomForest,desc_user,300,True,0.5386266094420601,0.6059541252285311,0.5386266094420601,0.520825359078977,0.5092214663643235
7,target_population,2,270,196,0,196,K-Fold,5.0,SVM,desc_user,300,True,0.555793991416309,0.5586430693373087,0.555793991416309,0.557014389174369,0.6004251700680271
