iteration,target_column,#classes,#class_0,#class_1,#class_2,min_class_size,training_type,K,algorithm,feature_set,Features_count,balanced,accuracy,precision,recall,F1,AUC,n_labeled_users
1,locals_vs_diaspora,2,2,6,0,2,K-Fold,5,AdaBoost,numeric+iran,31,True,0.625,0.6833333333333335,0.625,0.6454545454545454,0.5833333333333333,100
1,locals_vs_diaspora,2,2,6,0,2,K-Fold,5,AdaBoost,numeric+iran,31,False,0.625,0.6833333333333335,0.625,0.6454545454545454,0.5833333333333333,100
1,locals_vs_diaspora,2,2,6,0,2,K-Fold,5,XGBoost,numeric+iran,31,True,0.25,0.0625,0.25,0.1,0.5,100
1,locals_vs_diaspora,2,2,6,0,2,K-Fold,5,XGBoost,numeric+iran,31,False,0.75,0.5625,0.75,0.6428571428571428,0.16666666666666666,100
1,locals_vs_diaspora,2,2,6,0,2,K-Fold,5,LogReg,desc+numeric,62,True,0.625,0.5357142857142857,0.625,0.576923076923077,0.4166666666666667,100
1,locals_vs_diaspora,2,2,6,0,2,K-Fold,5,LogReg,desc+numeric,62,False,0.625,0.5357142857142857,0.625,0.576923076923077,0.4166666666666667,100
1,locals_vs_diaspora,2,2,6,0,2,K-Fold,5,DecisionTree,desc+numeric,62,True,0.625,0.5357142857142857,0.625,0.576923076923077,0.4166666666666667,100
1,locals_vs_diaspora,2,2,6,0,2,K-Fold,5,DecisionTree,desc+numeric,62,False,0.625,0.5357142857142857,0.625,0.576923076923077,0.4166666666666667,100
1,locals_vs_diaspora,2,2,6,0,2,K-Fold,5,RandomForest,desc+numeric,62,True,0.625,0.5357142857142857,0.625,0.576923076923077,0.6666666666666667,100
1,locals_vs_diaspora,2,2,6,0,2,K-Fold,5,RandomForest,desc+numeric,62,False,0.75,0.5625,0.75,0.6428571428571428,0.5,100
1,locals_vs_diaspora,2,2,6,0,2,K-Fold,5,SVM,desc+numeric,62,True,0.625,0.5357142857142857,0.625,0.576923076923077,0.08333333333333333,100
1,locals_vs_diaspora,2,2,6,0,2,K-Fold,5,SVM,desc+numeric,62,False,0.625,0.5357142857142857,0.625,0.576923076923077,0.08333333333333333,100
1,locals_vs_diaspora,2,2,6,0,2,K-Fold,5,AdaBoost,desc+numeric,62,True,0.75,0.5625,0.75,0.6428571428571428,0.5,100
1,locals_vs_diaspora,2,2,6,0,2,K-Fold,5,AdaBoost,desc+numeric,62,False,0.75,0.5625,0.75,0.6428571428571428,0.5,100
1,locals_vs_diaspora,2,2,6,0,2,K-Fold,5,XGBoost,desc+numeric,62,True,0.25,0.0625,0.25,0.1,0.5,100
1,locals_vs_diaspora,2,2,6,0,2,K-Fold,5,XGBoost,desc+numeric,62,False,0.75,0.5625,0.75,0.6428571428571428,0.16666666666666666,100
1,locals_vs_diaspora,2,2,6,0,2,K-Fold,5,LogReg,desc+numeric+iran,82,True,0.625,0.5357142857142857,0.625,0.576923076923077,0.3333333333333333,100
1,locals_vs_diaspora,2,2,6,0,2,K-Fold,5,LogReg,desc+numeric+iran,82,False,0.625,0.5357142857142857,0.625,0.576923076923077,0.3333333333333333,100
1,locals_vs_diaspora,2,2,6,0,2,K-Fold,5,DecisionTree,desc+numeric+iran,82,True,0.875,0.9166666666666666,0.875,0.8818181818181818,0.9166666666666667,100
1,locals_vs_diaspora,2,2,6,0,2,K-Fold,5,DecisionTree,desc+numeric+iran,82,False,0.875,0.9166666666666666,0.875,0.8818181818181818,0.9166666666666667,100
1,locals_vs_diaspora,2,2,6,0,2,K-Fold,5,RandomForest,desc+numeric+iran,82,True,0.875,0.8928571428571428,0.875,0.8589743589743589,0.75,100
1,locals_vs_diaspora,2,2,6,0,2,K-Fold,5,RandomForest,desc+numeric+iran,82,False,0.75,0.5625,0.75,0.6428571428571428,0.5833333333333334,100
1,locals_vs_diaspora,2,2,6,0,2,K-Fold,5,SVM,desc+numeric+iran,82,True,0.5,0.5,0.5,0.5,0.25,100
1,locals_vs_diaspora,2,2,6,0,2,K-Fold,5,SVM,desc+numeric+iran,82,False,0.5,0.5,0.5,0.5,0.25,100
1,locals_vs_diaspora,2,2,6,0,2,K-Fold,5,AdaBoost,desc+numeric+iran,82,True,0.75,0.75,0.75,0.75,0.6666666666666667,100
1,locals_vs_diaspora,2,2,6,0,2,K-Fold,5,AdaBoost,desc+numeric+iran,82,False,0.75,0.75,0.75,0.75,0.6666666666666667,100
1,locals_vs_diaspora,2,2,6,0,2,K-Fold,5,XGBoost,desc+numeric+iran,82,True,0.25,0.0625,0.25,0.1,0.5,100
1,locals_vs_diaspora,2,2,6,0,2,K-Fold,5,XGBoost,desc+numeric+iran,82,False,0.75,0.5625,0.75,0.6428571428571428,0.16666666666666666,100
1,person_vs_organization,3,19,48,33,19,K-Fold,5,LogReg,numeric,11,True,0.57,0.6154923215898827,0.57,0.5757438307873091,0.6893339569956486,100
1,person_vs_organization,3,19,48,33,19,K-Fold,5,LogReg,numeric,11,False,0.58,0.5603487707261292,0.58,0.5651393313244367,0.6871837039871866,100
1,person_vs_organization,3,19,48,33,19,K-Fold,5,DecisionTree,numeric,11,True,0.45,0.46805652797704456,0.45,0.4563056271248457,0.5740209210358465,100
1,person_vs_organization,3,19,48,33,19,K-Fold,5,DecisionTree,numeric,11,False,0.51,0.5193167701863355,0.51,0.5144574468085107,0.6187970404388314,100
1,person_vs_organization,3,19,48,33,19,K-Fold,5,RandomForest,numeric,11,True,0.52,0.5275581395348837,0.52,0.5220043336944745,0.7189385161089141,100
1,person_vs_organization,3,19,48,33,19,K-Fold,5,RandomForest,numeric,11,False,0.57,0.5297918816649466,0.57,0.5434498933901919,0.7283867521367522,100
1,person_vs_organization,3,19,48,33,19,K-Fold,5,SVM,numeric,11,True,0.54,0.6566220735785953,0.54,0.5470892018779343,0.6414367266232938,100
1,person_vs_organization,3,19,48,33,19,K-Fold,5,SVM,numeric,11,False,0.52,0.5350197628458498,0.52,0.5264596273291926,0.6256178509163584,100
1,person_vs_organization,3,19,48,33,19,K-Fold,5,AdaBoost,numeric,11,True,0.51,0.513,0.51,0.5108835904628332,0.6607109396039745,100
1,person_vs_organization,3,19,48,33,19,K-Fold,5,AdaBoost,numeric,11,False,0.6,0.5791532791532792,0.6,0.5844952380952381,0.6547433594137573,100
1,person_vs_organization,3,19,48,33,19,K-Fold,5,XGBoost,numeric,11,True,0.58,0.5728027210884354,0.58,0.5750642022833338,0.7099081869853014,100
1,person_vs_organization,3,19,48,33,19,K-Fold,5,XGBoost,numeric,11,False,0.55,0.5419471153846154,0.55,0.5449582417582417,0.7078597751980837,100
1,person_vs_organization,3,19,48,33,19,K-Fold,5,LogReg,numeric+iran,31,True,0.56,0.619515756475829,0.56,0.5746094157537819,0.6934393559269182,100
1,person_vs_organization,3,19,48,33,19,K-Fold,5,LogReg,numeric+iran,31,False,0.59,0.5753458306399483,0.59,0.5807399366802352,0.6923602075094613,100
1,person_vs_organization,3,19,48,33,19,K-Fold,5,DecisionTree,numeric+iran,31,True,0.51,0.5146100334448159,0.51,0.508311986863711,0.6063167070629757,100
1,person_vs_organization,3,19,48,33,19,K-Fold,5,DecisionTree,numeric+iran,31,False,0.55,0.5511561561561562,0.55,0.5496001992776186,0.6486566455471927,100
1,person_vs_organization,3,19,48,33,19,K-Fold,5,RandomForest,numeric+iran,31,True,0.51,0.5128944099378882,0.51,0.5111702127659574,0.7415146489773357,100
1,person_vs_organization,3,19,48,33,19,K-Fold,5,RandomForest,numeric+iran,31,False,0.58,0.5353529878371233,0.58,0.5469468866802583,0.754257646950433,100
1,person_vs_organization,3,19,48,33,19,K-Fold,5,SVM,numeric+iran,31,True,0.57,0.6181748726655348,0.57,0.5735049384917097,0.6217070984110786,100
1,person_vs_organization,3,19,48,33,19,K-Fold,5,SVM,numeric+iran,31,False,0.51,0.5178467908902692,0.51,0.5136702127659575,0.6036607206134569,100
1,person_vs_organization,3,19,48,33,19,K-Fold,5,AdaBoost,numeric+iran,31,True,0.49,0.5272627597171208,0.49,0.49775842044134727,0.6685459986392821,100
1,person_vs_organization,3,19,48,33,19,K-Fold,5,AdaBoost,numeric+iran,31,False,0.55,0.5297414350355527,0.55,0.5385096336499321,0.6617682421227198,100
1,person_vs_organization,3,19,48,33,19,K-Fold,5,XGBoost,numeric+iran,31,True,0.58,0.5760708333333333,0.58,0.5778100046671475,0.7507786211393177,100
1,person_vs_organization,3,19,48,33,19,K-Fold,5,XGBoost,numeric+iran,31,False,0.6,0.5855064935064935,0.6,0.5865686274509804,0.754795077319953,100
1,person_vs_organization,3,19,48,33,19,K-Fold,5,LogReg,desc+numeric,62,True,0.56,0.5839177489177488,0.56,0.5627289198606271,0.6871757310314525,100
1,person_vs_organization,3,19,48,33,19,K-Fold,5,LogReg,desc+numeric,62,False,0.57,0.5592143614202437,0.57,0.5604331797235023,0.6894920695666964,100
1,person_vs_organization,3,19,48,33,19,K-Fold,5,DecisionTree,desc+numeric,62,True,0.46,0.46212177847727715,0.46,0.4585486829554626,0.5715829683491375,100
1,person_vs_organization,3,19,48,33,19,K-Fold,5,DecisionTree,desc+numeric,62,False,0.55,0.5515490196078431,0.55,0.5493974960876369,0.649519496534422,100
1,person_vs_organization,3,19,48,33,19,K-Fold,5,RandomForest,desc+numeric,62,True,0.57,0.5635416666666667,0.57,0.566024844720497,0.7440978866352002,100
1,person_vs_organization,3,19,48,33,19,K-Fold,5,RandomForest,desc+numeric,62,False,0.6,0.5597450980392158,0.6,0.5642308457711442,0.7353651259372653,100
1,person_vs_organization,3,19,48,33,19,K-Fold,5,SVM,desc+numeric,62,True,0.52,0.5536571428571428,0.52,0.5234316498316498,0.6337185865544075,100
1,person_vs_organization,3,19,48,33,19,K-Fold,5,SVM,desc+numeric,62,False,0.52,0.5254979129397733,0.52,0.5206234531234532,0.6450227140650026,100
1,person_vs_organization,3,19,48,33,19,K-Fold,5,AdaBoost,desc+numeric,62,True,0.47,0.48208133971291867,0.47,0.47085027855694295,0.6449630232030731,100
1,person_vs_organization,3,19,48,33,19,K-Fold,5,AdaBoost,desc+numeric,62,False,0.56,0.5241652218255992,0.56,0.5378702628883577,0.6701735978228516,100
1,person_vs_organization,3,19,48,33,19,K-Fold,5,XGBoost,desc+numeric,62,True,0.59,0.5764285714285714,0.59,0.5813903743315508,0.7189240053294779,100
1,person_vs_organization,3,19,48,33,19,K-Fold,5,XGBoost,desc+numeric,62,False,0.54,0.5287179487179487,0.54,0.5330823529411765,0.7196491190769798,100
1,person_vs_organization,3,19,48,33,19,K-Fold,5,LogReg,desc+numeric+iran,82,True,0.59,0.634896103896104,0.59,0.5969117845117844,0.6923429859250754,100
1,person_vs_organization,3,19,48,33,19,K-Fold,5,LogReg,desc+numeric+iran,82,False,0.53,0.5220496453900709,0.53,0.5244834953996425,0.6938330073280321,100
1,person_vs_organization,3,19,48,33,19,K-Fold,5,DecisionTree,desc+numeric+iran,82,True,0.48,0.4836482471776589,0.48,0.47982187730968223,0.5852184944224744,100
1,person_vs_organization,3,19,48,33,19,K-Fold,5,DecisionTree,desc+numeric+iran,82,False,0.53,0.53,0.53,0.53,0.6307157233774149,100
1,person_vs_organization,3,19,48,33,19,K-Fold,5,RandomForest,desc+numeric+iran,82,True,0.58,0.5703778268063983,0.58,0.5732134600794394,0.7549151677509885,100
1,person_vs_organization,3,19,48,33,19,K-Fold,5,RandomForest,desc+numeric+iran,82,False,0.58,0.5172094555035129,0.58,0.5395243472124206,0.7752985606157248,100
1,person_vs_organization,3,19,48,33,19,K-Fold,5,SVM,desc+numeric+iran,82,True,0.56,0.5896541501976285,0.56,0.5602116402116402,0.624048914969313,100
1,person_vs_organization,3,19,48,33,19,K-Fold,5,SVM,desc+numeric+iran,82,False,0.56,0.5662423500611995,0.56,0.5613001083423619,0.6259839336083117,100
1,person_vs_organization,3,19,48,33,19,K-Fold,5,AdaBoost,desc+numeric+iran,82,True,0.52,0.5277499999999999,0.52,0.5198863237219401,0.6660196524500006,100
1,person_vs_organization,3,19,48,33,19,K-Fold,5,AdaBoost,desc+numeric+iran,82,False,0.55,0.5394871794871795,0.55,0.5434823529411764,0.6604592776856458,100
1,person_vs_organization,3,19,48,33,19,K-Fold,5,XGBoost,desc+numeric+iran,82,True,0.53,0.5234823529411764,0.53,0.5264512471655329,0.7476194171592182,100
1,person_vs_organization,3,19,48,33,19,K-Fold,5,XGBoost,desc+numeric+iran,82,False,0.55,0.5289160839160839,0.55,0.5361751306945481,0.7463959759606525,100
1,person_vs_organization,2,19,48,0,19,K-Fold,5,LogReg,numeric,11,True,0.7313432835820896,0.7503982065954811,0.7313432835820896,0.7382960971539816,0.7587719298245615,100
1,person_vs_organization,2,19,48,0,19,K-Fold,5,LogReg,numeric,11,False,0.7313432835820896,0.709911978568695,0.7313432835820896,0.714058384547849,0.7478070175438596,100
1,person_vs_organization,2,19,48,0,19,K-Fold,5,DecisionTree,numeric,11,True,0.6716417910447762,0.6507462686567165,0.6716417910447762,0.6588937664618085,0.5641447368421053,100
1,person_vs_organization,2,19,48,0,19,K-Fold,5,DecisionTree,numeric,11,False,0.7164179104477612,0.6960011264432554,0.7164179104477612,0.701953777467299,0.6112938596491228,100
1,person_vs_organization,2,19,48,0,19,K-Fold,5,RandomForest,numeric,11,True,0.7014925373134329,0.6922563652326601,0.7014925373134329,0.6962466578671269,0.7099780701754387,100
1,person_vs_organization,2,19,48,0,19,K-Fold,5,RandomForest,numeric,11,False,0.7313432835820896,0.7010350546119974,0.7313432835820896,0.6960413565595205,0.7543859649122808,100
1,person_vs_organization,2,19,48,0,19,K-Fold,5,SVM,numeric,11,True,0.7164179104477612,0.780758370310609,0.7164179104477612,0.729899123828636,0.7719298245614036,100
1,person_vs_organization,2,19,48,0,19,K-Fold,5,SVM,numeric,11,False,0.7164179104477612,0.7120012183978068,0.7164179104477612,0.7140474833966141,0.6535087719298245,100
1,person_vs_organization,2,19,48,0,19,K-Fold,5,AdaBoost,numeric,11,True,0.6865671641791045,0.6719161545215101,0.6865671641791045,0.6778833107191315,0.7532894736842105,100
1,person_vs_organization,2,19,48,0,19,K-Fold,5,AdaBoost,numeric,11,False,0.7313432835820896,0.7047877495638689,0.7313432835820896,0.7058553386911596,0.7335526315789473,100
1,person_vs_organization,2,19,48,0,19,K-Fold,5,XGBoost,numeric,11,True,0.7014925373134329,0.6922563652326601,0.7014925373134329,0.6962466578671269,0.6469298245614035,100
1,person_vs_organization,2,19,48,0,19,K-Fold,5,XGBoost,numeric,11,False,0.7014925373134329,0.6748309733384361,0.7014925373134329,0.6822870939420546,0.6392543859649124,100
1,person_vs_organization,2,19,48,0,19,K-Fold,5,LogReg,numeric+iran,31,True,0.7164179104477612,0.7308457711442786,0.7164179104477612,0.7222189602733773,0.756578947368421,100
1,person_vs_organization,2,19,48,0,19,K-Fold,5,LogReg,numeric+iran,31,False,0.7164179104477612,0.6888738127544098,0.7164179104477612,0.6940368623528146,0.7423245614035088,100
1,person_vs_organization,2,19,48,0,19,K-Fold,5,DecisionTree,numeric+iran,31,True,0.7014925373134329,0.6748309733384361,0.7014925373134329,0.6822870939420546,0.5849780701754386,100
1,person_vs_organization,2,19,48,0,19,K-Fold,5,DecisionTree,numeric+iran,31,False,0.7761194029850746,0.7635474916522509,0.7761194029850746,0.7647003506320782,0.6847587719298246,100
1,person_vs_organization,2,19,48,0,19,K-Fold,5,RandomForest,numeric+iran,31,True,0.746268656716418,0.7231736056559309,0.746268656716418,0.7177707521505771,0.7817982456140351,100
1,person_vs_organization,2,19,48,0,19,K-Fold,5,RandomForest,numeric+iran,31,False,0.7761194029850746,0.8294243070362473,0.7761194029850746,0.7182419278460811,0.7582236842105263,100
1,person_vs_organization,2,19,48,0,19,K-Fold,5,SVM,numeric+iran,31,True,0.6716417910447762,0.7304222986699894,0.6716417910447762,0.6867551776003702,0.6929824561403508,100
1,person_vs_organization,2,19,48,0,19,K-Fold,5,SVM,numeric+iran,31,False,0.7313432835820896,0.7313432835820896,0.7313432835820896,0.7313432835820896,0.6195175438596492,100
1,person_vs_organization,2,19,48,0,19,K-Fold,5,AdaBoost,numeric+iran,31,True,0.7014925373134329,0.7014925373134329,0.7014925373134329,0.7014925373134329,0.7916666666666666,100
1,person_vs_organization,2,19,48,0,19,K-Fold,5,AdaBoost,numeric+iran,31,False,0.7761194029850746,0.7635474916522509,0.7761194029850746,0.7647003506320782,0.7960526315789475,100
1,person_vs_organization,2,19,48,0,19,K-Fold,5,XGBoost,numeric+iran,31,True,0.7164179104477612,0.7036874451273046,0.7164179104477612,0.7085610906506429,0.6820175438596491,100
1,person_vs_organization,2,19,48,0,19,K-Fold,5,XGBoost,numeric+iran,31,False,0.7164179104477612,0.6888738127544098,0.7164179104477612,0.6940368623528146,0.6842105263157895,100
1,person_vs_organization,2,19,48,0,19,K-Fold,5,LogReg,desc+numeric,62,True,0.7611940298507462,0.7694447019560582,0.7611940298507462,0.7646236900603366,0.7763157894736842,100
1,person_vs_organization,2,19,48,0,19,K-Fold,5,LogReg,desc+numeric,62,False,0.7761194029850746,0.7635474916522509,0.7761194029850746,0.7647003506320782,0.7741228070175439,100
1,person_vs_organization,2,19,48,0,19,K-Fold,5,DecisionTree,desc+numeric,62,True,0.6268656716417911,0.6083735733099209,0.6268656716417911,0.6165277508561091,0.5169956140350878,100
1,person_vs_organization,2,19,48,0,19,K-Fold,5,DecisionTree,desc+numeric,62,False,0.6119402985074627,0.5695879576476592,0.6119402985074627,0.5869732221246707,0.47478070175438597,100
1,person_vs_organization,2,19,48,0,19,K-Fold,5,RandomForest,desc+numeric,62,True,0.7014925373134329,0.6571739006118832,0.7014925373134329,0.6622681739550228,0.7516447368421052,100
1,person_vs_organization,2,19,48,0,19,K-Fold,5,RandomForest,desc+numeric,62,False,0.7313432835820896,0.6993603411513859,0.7313432835820896,0.6842709529276694,0.7916666666666667,100
1,person_vs_organization,2,19,48,0,19,K-Fold,5,SVM,desc+numeric,62,True,0.7611940298507462,0.7790100879004188,0.7611940298507462,0.767374308581317,0.7817982456140351,100
1,person_vs_organization,2,19,48,0,19,K-Fold,5,SVM,desc+numeric,62,False,0.7761194029850746,0.7672300263388938,0.7761194029850746,0.7699166505136654,0.7478070175438597,100
1,person_vs_organization,2,19,48,0,19,K-Fold,5,AdaBoost,desc+numeric,62,True,0.7313432835820896,0.7161117489475698,0.7313432835820896,0.7209130816505707,0.7510964912280701,100
1,person_vs_organization,2,19,48,0,19,K-Fold,5,AdaBoost,desc+numeric,62,False,0.7313432835820896,0.6993603411513859,0.7313432835820896,0.6842709529276694,0.7236842105263158,100
1,person_vs_organization,2,19,48,0,19,K-Fold,5,XGBoost,desc+numeric,62,True,0.6716417910447762,0.6612467076382792,0.6716417910447762,0.6658713236538397,0.6677631578947368,100
1,person_vs_organization,2,19,48,0,19,K-Fold,5,XGBoost,desc+numeric,62,False,0.7014925373134329,0.6748309733384361,0.7014925373134329,0.6822870939420546,0.6370614035087719,100
1,person_vs_organization,2,19,48,0,19,K-Fold,5,LogReg,desc+numeric+iran,82,True,0.746268656716418,0.759656264133876,0.746268656716418,0.751459069718285,0.7675438596491229,100
1,person_vs_organization,2,19,48,0,19,K-Fold,5,LogReg,desc+numeric+iran,82,False,0.7313432835820896,0.709911978568695,0.7313432835820896,0.714058384547849,0.7576754385964912,100
1,person_vs_organization,2,19,48,0,19,K-Fold,5,DecisionTree,desc+numeric+iran,82,True,0.6567164179104478,0.6003927729772193,0.6567164179104478,0.6181604293801927,0.5060307017543859,100
1,person_vs_organization,2,19,48,0,19,K-Fold,5,DecisionTree,desc+numeric+iran,82,False,0.6417910447761194,0.604668962877918,0.6417910447761194,0.6187445127304653,0.5115131578947368,100
1,person_vs_organization,2,19,48,0,19,K-Fold,5,RandomForest,desc+numeric+iran,82,True,0.7611940298507462,0.7433611164954448,0.7611940298507462,0.7385380788365863,0.7966008771929824,100
1,person_vs_organization,2,19,48,0,19,K-Fold,5,RandomForest,desc+numeric+iran,82,False,0.746268656716418,0.8126291618828932,0.746268656716418,0.662653860910366,0.8393640350877192,100
1,person_vs_organization,2,19,48,0,19,K-Fold,5,SVM,desc+numeric+iran,82,True,0.6865671641791045,0.7249866987762874,0.6865671641791045,0.6986192632343898,0.7017543859649122,100
1,person_vs_organization,2,19,48,0,19,K-Fold,5,SVM,desc+numeric+iran,82,False,0.7313432835820896,0.7161117489475698,0.7313432835820896,0.7209130816505707,0.7225877192982456,100
1,person_vs_organization,2,19,48,0,19,K-Fold,5,AdaBoost,desc+numeric+iran,82,True,0.746268656716418,0.7297743090477531,0.746268656716418,0.7333270640496885,0.7839912280701754,100
1,person_vs_organization,2,19,48,0,19,K-Fold,5,AdaBoost,desc+numeric+iran,82,False,0.7761194029850746,0.7621890547263682,0.7761194029850746,0.7584501544890642,0.8004385964912281,100
1,person_vs_organization,2,19,48,0,19,K-Fold,5,XGBoost,desc+numeric+iran,82,True,0.6716417910447762,0.6507462686567165,0.6716417910447762,0.6588937664618085,0.6666666666666666,100
1,person_vs_organization,2,19,48,0,19,K-Fold,5,XGBoost,desc+numeric+iran,82,False,0.7164179104477612,0.6888738127544098,0.7164179104477612,0.6940368623528146,0.6798245614035088,100
2,target_population,3,100,43,57,43,K-Fold,5,LogReg,numeric,11,True,0.6,0.6193041781533064,0.6,0.6030831870831871,0.770135172152688,200
2,target_population,3,100,43,57,43,K-Fold,5,LogReg,numeric,11,False,0.64,0.6394696688592792,0.64,0.6313913120768517,0.763012170950069,200
2,target_population,3,100,43,57,43,K-Fold,5,DecisionTree,numeric,11,True,0.56,0.5707884333546278,0.56,0.563616171627776,0.6540621798583581,200
2,target_population,3,100,43,57,43,K-Fold,5,DecisionTree,numeric,11,False,0.485,0.49141623999696593,0.485,0.48722021589947667,0.5969032559796891,200
2,target_population,3,100,43,57,43,K-Fold,5,RandomForest,numeric,11,True,0.575,0.5845885593389485,0.575,0.5788659995010341,0.7331814084005167,200
2,target_population,3,100,43,57,43,K-Fold,5,RandomForest,numeric,11,False,0.59,0.5934741995971943,0.59,0.5826350561893229,0.7396981092156252,200
2,target_population,3,100,43,57,43,K-Fold,5,SVM,numeric,11,True,0.61,0.6298434245493069,0.61,0.6127172758702965,0.7543320386619751,200
2,target_population,3,100,43,57,43,K-Fold,5,SVM,numeric,11,False,0.62,0.6178415823022122,0.62,0.6067311096430879,0.7296950625807314,200
2,target_population,3,100,43,57,43,K-Fold,5,AdaBoost,numeric,11,True,0.555,0.5785555555555555,0.555,0.5599747474747474,0.7237897198343057,200
2,target_population,3,100,43,57,43,K-Fold,5,AdaBoost,numeric,11,False,0.615,0.604666970646908,0.615,0.6021804974086448,0.7181531268094963,200
